  0.00000000	  0.00000000
 -2.96364020	  0.40000000
 -6.04092605	  0.74794180
 -9.20588787	  1.05270292
-12.43756799	  1.32166883
-15.71932690	  1.56084015
-19.03802928	  1.77503343
-22.38329007	  1.96809451
-25.74684282	  2.14309019
-29.12203688	  2.30246792
-32.50344774	  2.44818396
-35.88657944	  2.58180422
-39.26763908	  2.70458314
-42.64336658	  2.81752514
-46.01090671	  2.92143271
-49.36771313	  3.01694433
-52.71147718	  3.10456450
-56.04007557	  3.18468797
-59.35153286	  3.25761931
-62.64399565	  3.32358916
-65.91571580	  3.38276774
-69.16504104	  3.43527642
-72.39041113	  3.48119758
-75.59035848	  3.52058331
-78.76351194	  3.55346298
-81.90860284	  3.57985001
-85.02447229	  3.59974781
-88.11007898	  3.61315511
-91.16450672	  3.62007058
-94.18697109	  3.62049688
-97.17682481	  3.61444406
-100.13356126	  3.60193247
-103.05681606	  3.58299498
-105.94636649	  3.55767882
-108.80212886	  3.52604676
-111.62415375	  3.48817792
-114.41261947	  3.44416808
-117.16782396	  3.39412968
-119.89017534	  3.33819141
-122.58018153	  3.27649755
-125.23843918	  3.20920708
-127.86562228	  3.13649261
-130.46247064	  3.05853919
-133.02977862	  2.97554292
-135.56838409	  2.88770969
-138.07915801	  2.79525368
-140.56299462	  2.69839602
-143.02080235	  2.59736340
-145.45349541	  2.49238673
-147.86198632	  2.38369981
-150.24717909	  2.27153814
-152.60996319	  2.15613775
-154.95120827	  2.03773406
-157.27175952	  1.91656089
-159.57243365	  1.79284953
-161.85401549	  1.66682777
-164.11725499	  1.53871920
-166.36286479	  1.40874236
-168.59151808	  1.27711013
-170.80384689	  1.14402909
-173.00044057	  1.00969893
-175.18184461	  0.87431197
-177.34855957	  0.73805268
-179.50104018	  0.60109725
-181.63969462	  0.46361323
-183.76488375	  0.32575917
-185.87692048	  0.18768432
-187.97606911	  0.04952830
-190.06254459	 -0.08857912
-192.13651177	 -0.22651831
-194.19808456	 -0.36418001
-196.24732485	 -0.50146558
-198.28424139	 -0.63828726
-200.30878833	 -0.77456843
